lead_id,perfil,origen,etapa,tiene_presupuesto,precio_match,tiene_tipo_preferido,tiene_distrito,dias_inactivo,num_seguimientos,puntuacion_lead,problema_legal,problema_precio,problema_accesibilidad,solo_explorando,convirtio,probabilidad_calculada,fecha_creacion
4027,explorador,web,calificado,0,0,1,0,0,2,38.1,0,0,0,0,0,0.2,2026-04-15
5943,explorador,chat,calificado,0,0,0,0,3,2,35.7,0,0,0,0,0,0.18,2026-05-21
17130,familiar,web,negociacion,0,0,1,1,6,3,0,0,1,1,0,0,0.246,2026-04-28
10497,inversor,referido,contactado,1,1,0,0,9,0,95,0,0,0,0,0,0.38,2026-03-25
7934,referido,referido,contactado,0,0,1,1,5,1,74.3,0,0,0,0,1,0.51,2026-05-19
13569,inversor,referido,propuesta,1,0,1,1,3,2,0,0,0,0,0,1,0.51,2026-03-13
824,explorador,chat,perdido,1,1,1,0,39,2,43.9,0,0,0,1,0,0.0,2026-05-30
7137,referido,referido,calificado,0,0,1,1,4,3,0,0,0,1,1,0,0.16,2026-05-12
6030,referido,referido,propuesta,1,1,0,1,0,4,83.0,0,0,0,0,1,0.65,2026-03-10
11858,inversor,web,propuesta,1,0,1,0,1,4,0,0,1,0,0,0,0.322,2026-05-02
7864,referido,referido,calificado,1,1,1,1,6,3,95,0,0,0,0,1,0.65,2026-04-12
10206,inversor,web,contactado,1,1,0,0,10,1,0,0,0,0,0,1,0.33,2026-04-08
9090,referido,referido,propuesta,1,1,1,1,7,3,0,0,0,1,0,1,0.552,2026-04-30
15649,familiar,referido,calificado,1,1,1,1,3,2,90.6,1,0,1,0,0,0.216,2026-06-02
15026,familiar,referido,contactado,1,0,0,1,2,2,0,1,0,0,0,0,0.209,2026-03-25
14756,inversor,web,contactado,1,0,1,1,8,1,61.7,0,1,0,0,0,0.224,2026-05-02
8014,referido,referido,perdido,1,1,1,0,47,2,67.1,0,0,1,0,0,0.256,2026-04-14
6609,referido,referido,contactado,1,1,1,1,9,1,81.1,0,0,0,0,1,0.57,2026-03-22
17213,familiar,chat,contactado,0,0,1,1,1,0,39.2,0,1,0,0,0,0.21,2026-05-19
11691,inversor,referido,contactado,1,1,1,1,12,1,80.4,0,0,1,0,0,0.336,2026-03-10
1718,explorador,web,perdido,0,0,1,1,41,0,0,0,0,0,0,0,0.0,2026-03-08
4518,explorador,web,contactado,0,0,0,0,5,1,53.7,0,1,0,0,0,0.07,2026-04-28
13888,inversor,referido,perdido,1,1,1,1,30,0,0,1,0,0,0,0,0.093,2026-05-20
363,explorador,web,perdido,1,1,1,0,19,0,0,0,0,1,0,0,0.0,2026-05-08
6594,referido,referido,negociacion,1,0,1,1,1,5,83.1,1,0,0,0,1,0.407,2026-04-05
12660,inversor,chat,contactado,0,0,1,1,10,0,0,0,0,0,1,0,0.102,2026-05-29
10405,inversor,web,propuesta,1,1,1,1,2,4,0,0,0,0,0,1,0.53,2026-05-20
4782,explorador,manual,contactado,0,0,0,0,2,1,0,0,1,0,0,0,0.084,2026-04-28
19824,familiar,web,negociacion,1,1,1,0,2,5,57.3,0,0,0,0,1,0.54,2026-03-11
12558,inversor,chat,cierre,1,1,1,0,0,5,61.5,0,0,0,0,1,0.65,2026-03-07
15407,familiar,referido,calificado,1,0,0,1,5,2,95,0,1,1,0,0,0.224,2026-03-15
14422,inversor,chat,perdido,1,1,1,0,22,0,72.5,0,0,1,0,0,0.08,2026-03-24
2838,explorador,chat,perdido,0,0,0,0,59,0,0,0,0,0,0,0,0.0,2026-04-16
19718,familiar,chat,propuesta,1,1,1,0,1,4,0,0,0,0,0,1,0.48,2026-05-03
8071,referido,referido,propuesta,1,1,1,0,4,4,0,0,0,0,0,1,0.65,2026-05-30
2879,explorador,web,contactado,1,1,1,1,2,2,49.1,1,0,0,0,0,0.143,2026-03-12
11925,inversor,web,propuesta,1,0,1,1,2,3,0,0,0,0,1,0,0.161,2026-05-20
11626,inversor,chat,perdido,0,0,1,1,27,2,0,0,0,0,0,0,0.06,2026-03-16
963,explorador,web,negociacion,0,0,1,0,4,4,0,1,0,0,1,0,0.058,2026-04-29
7016,referido,referido,propuesta,1,0,0,0,1,3,0,0,1,0,0,1,0.434,2026-05-09
2196,explorador,web,contactado,0,0,0,0,8,2,45.6,1,0,0,0,0,0.055,2026-06-01
15848,familiar,chat,contactado,1,0,1,0,12,2,52.6,0,1,0,0,0,0.203,2026-05-02
17811,familiar,web,perdido,1,1,1,0,18,2,55.1,1,0,0,0,0,0.05,2026-03-24
17789,familiar,chat,contactado,1,0,0,1,1,2,61.4,1,0,0,1,0,0.064,2026-03-17
13772,inversor,web,contactado,1,1,0,0,2,1,0,0,0,0,0,1,0.37,2026-04-29
18099,familiar,referido,negociacion,1,1,1,1,3,4,0,0,0,0,0,1,0.61,2026-03-17
4574,explorador,web,perdido,0,0,0,1,39,2,30.4,0,1,0,0,0,0.0,2026-06-04
18575,familiar,chat,calificado,1,0,0,1,8,2,44.8,0,0,0,0,1,0.33,2026-04-25
13915,inversor,chat,contactado,1,1,0,0,13,0,0,1,0,0,0,0,0.182,2026-03-11
19611,familiar,web,perdido,1,1,1,0,54,2,0,0,0,0,0,0,0.09,2026-04-30
10304,inversor,web,contactado,1,0,1,0,13,1,67.1,0,0,0,0,0,0.3,2026-03-15
17059,familiar,referido,cierre,1,0,1,0,2,4,88.6,0,0,0,0,1,0.62,2026-05-05
6841,referido,referido,cierre,1,1,1,0,1,6,0,0,0,0,0,1,0.65,2026-05-24
4990,explorador,web,perdido,0,0,0,0,20,1,23.0,1,0,0,0,0,0.0,2026-06-04
11402,inversor,web,perdido,1,0,1,0,53,1,0,0,0,0,0,0,0.05,2026-05-09
10464,inversor,referido,calificado,1,0,1,1,9,1,0,0,1,0,0,0,0.287,2026-03-08
14377,inversor,web,propuesta,1,1,1,1,1,4,81.7,0,0,0,0,1,0.53,2026-04-15
14569,inversor,telegram,contactado,1,0,1,1,6,2,77.0,0,0,0,0,0,0.36,2026-05-31
6566,referido,referido,propuesta,1,1,1,1,1,3,62.4,0,0,1,0,1,0.568,2026-04-28
14488,inversor,web,negociacion,1,1,1,1,6,5,0,0,0,0,0,1,0.57,2026-03-23
15968,familiar,web,calificado,1,1,1,1,8,1,0,0,0,0,0,1,0.38,2026-03-31
3630,explorador,web,perdido,0,0,0,1,60,2,48.4,0,1,0,0,0,0.0,2026-05-12
3984,explorador,web,perdido,0,0,0,1,49,0,0,0,1,0,1,0,0.0,2026-03-06
3564,explorador,telegram,contactado,0,0,0,0,0,1,26.8,0,0,0,0,0,0.12,2026-03-08
6316,referido,referido,negociacion,1,1,1,0,1,3,0,0,0,1,0,1,0.6,2026-03-22
2286,explorador,web,perdido,1,1,0,1,25,0,57.3,0,0,1,0,0,0.0,2026-03-17
15062,familiar,chat,calificado,1,0,1,1,2,2,63.3,0,0,1,0,0,0.312,2026-05-11
7714,referido,referido,propuesta,1,1,1,1,0,3,0,0,0,0,0,1,0.65,2026-05-24
11570,inversor,telegram,contactado,1,0,1,0,8,1,0,0,0,0,0,0,0.3,2026-05-01
1916,explorador,manual,calificado,0,0,0,0,9,3,48.3,0,0,0,1,0,0.049,2026-04-30
3305,explorador,web,contactado,1,0,1,1,8,1,0,0,0,0,1,0,0.052,2026-03-15
2484,explorador,manual,propuesta,0,0,0,0,3,3,55.1,1,1,0,0,0,0.085,2026-05-31
14168,inversor,chat,perdido,1,0,1,1,59,1,69.0,1,0,0,0,0,0.038,2026-03-24
5849,explorador,telegram,contactado,0,0,0,0,9,1,47.2,0,0,0,0,0,0.08,2026-03-28
15241,familiar,referido,contactado,1,1,1,1,5,1,0,0,0,0,0,1,0.41,2026-04-29
19162,familiar,web,perdido,1,1,0,0,25,1,0,1,0,0,0,0,0.028,2026-03-24
5168,explorador,web,calificado,0,0,1,1,2,3,88.4,0,0,0,0,0,0.22,2026-04-29
6235,referido,referido,contactado,1,1,1,1,9,2,86.3,0,0,0,0,1,0.59,2026-03-13
7881,referido,referido,contactado,0,0,1,1,9,1,0,1,0,0,0,0,0.27,2026-04-04
8402,referido,referido,cierre,0,0,1,1,2,6,59.2,0,0,0,0,1,0.65,2026-04-25
14685,inversor,chat,contactado,0,0,1,1,3,0,0,0,0,0,0,0,0.33,2026-04-04
16519,familiar,chat,perdido,1,1,1,1,33,2,0,0,0,0,0,0,0.11,2026-04-29
8941,referido,referido,calificado,1,1,1,1,9,1,68.6,1,0,0,0,0,0.336,2026-03-06
3025,explorador,web,perdido,0,0,0,0,33,0,20.4,1,0,0,0,0,0.0,2026-05-16
15712,familiar,web,cierre,1,0,1,1,0,5,0,1,1,0,0,0,0.227,2026-03-31
7376,referido,referido,negociacion,1,1,1,1,0,4,0,0,0,0,0,1,0.65,2026-04-09
12232,inversor,web,propuesta,1,1,1,1,4,2,68.5,1,0,0,0,0,0.27,2026-03-22
7912,referido,referido,calificado,1,1,1,0,1,1,0,0,0,0,0,1,0.63,2026-04-29
19264,familiar,referido,contactado,1,0,1,1,9,2,77.5,0,0,0,0,1,0.36,2026-04-29
3755,explorador,chat,perdido,1,0,1,0,46,1,0,0,0,1,0,0,0.0,2026-03-16
1047,explorador,chat,calificado,1,1,0,1,9,1,44.7,0,0,0,0,0,0.22,2026-04-25
13995,inversor,chat,contactado,1,1,1,1,3,1,0,0,0,0,0,1,0.41,2026-05-01
1498,explorador,web,perdido,0,0,0,1,34,1,50.2,0,1,0,1,0,0.0,2026-05-04
8822,referido,referido,negociacion,1,1,0,0,4,4,90.3,0,0,0,0,1,0.65,2026-05-31
1082,explorador,web,calificado,0,0,0,0,6,2,30.1,1,1,0,1,0,0.022,2026-05-17
16044,familiar,web,propuesta,1,0,1,1,0,3,0,0,0,0,0,1,0.43,2026-04-02
2636,explorador,web,contactado,0,0,0,0,10,1,18.6,0,0,0,0,0,0.08,2026-04-23
5341,explorador,telegram,contactado,0,0,0,0,13,2,28.8,0,1,0,0,0,0.07,2026-04-24
7491,referido,referido,cierre,1,1,1,0,2,6,66.4,0,0,0,0,1,0.65,2026-03-18
7992,referido,referido,cierre,1,1,1,0,1,6,82.6,0,0,0,0,1,0.65,2026-05-11
12593,inversor,chat,cierre,1,0,1,0,0,5,0,1,0,0,0,0,0.33,2026-04-18
1875,explorador,web,perdido,0,0,1,0,52,1,37.9,1,1,1,0,0,0.0,2026-03-09
1116,explorador,web,perdido,0,0,0,0,56,2,60.4,0,0,0,0,0,0.0,2026-05-23
11905,inversor,chat,negociacion,1,0,1,1,2,5,50.8,0,1,0,0,1,0.378,2026-03-29
1584,explorador,chat,contactado,0,0,1,0,5,2,0,0,1,0,1,0,0.034,2026-05-02
2235,explorador,web,contactado,0,0,0,0,11,2,35.0,1,0,0,0,0,0.055,2026-04-28
11357,inversor,chat,calificado,1,0,1,1,1,1,50.8,0,0,0,0,0,0.4,2026-04-27
17057,familiar,telegram,contactado,0,0,1,1,8,2,0,1,0,1,0,0,0.123,2026-03-26
12085,inversor,web,contactado,1,0,1,0,10,2,0,0,1,1,0,0,0.179,2026-04-21
12138,inversor,referido,contactado,1,1,1,1,3,2,0,0,0,0,0,1,0.48,2026-04-07
13869,inversor,chat,calificado,1,1,1,0,9,2,0,1,0,0,0,0,0.226,2026-04-07
17385,familiar,chat,propuesta,1,1,1,0,4,4,56.7,0,0,0,1,0,0.161,2026-04-30
19874,familiar,web,calificado,1,1,1,1,3,3,95,0,0,0,0,1,0.44,2026-04-07
5130,explorador,web,contactado,0,0,0,0,3,1,25.2,0,1,0,0,0,0.084,2026-04-26
3096,explorador,chat,contactado,0,0,0,0,1,2,0,0,0,0,0,0,0.14,2026-03-20
6981,referido,referido,contactado,1,1,1,1,12,0,62.9,1,0,1,0,0,0.251,2026-03-15
6940,referido,referido,propuesta,1,1,1,1,3,4,74.5,0,0,0,0,1,0.65,2026-05-14
16422,familiar,web,contactado,1,1,1,1,11,2,54.9,0,0,0,0,0,0.36,2026-03-07
6532,referido,referido,negociacion,1,0,1,1,7,5,60.5,0,0,0,0,1,0.65,2026-05-24
8955,referido,referido,propuesta,1,1,1,1,2,4,88.7,1,0,0,0,0,0.402,2026-04-10
2424,explorador,chat,negociacion,0,0,1,0,2,4,15.5,0,0,0,0,0,0.32,2026-04-16
3660,explorador,chat,contactado,1,0,0,0,4,2,44.4,0,0,0,0,0,0.15,2026-03-10
16441,familiar,referido,propuesta,0,0,0,1,2,2,40.1,0,0,0,0,0,0.43,2026-05-19
2768,explorador,web,contactado,0,0,1,0,4,1,0,0,1,0,0,0,0.084,2026-04-26
19496,familiar,chat,propuesta,0,0,1,1,6,2,46.0,0,0,0,0,0,0.38,2026-04-20
1241,explorador,web,propuesta,1,1,0,1,0,4,63.7,0,0,1,0,0,0.272,2026-05-31
14392,inversor,referido,propuesta,1,1,1,0,1,4,75.5,0,0,0,0,1,0.56,2026-05-21
7306,referido,referido,contactado,1,1,1,1,4,0,95,0,0,0,0,1,0.59,2026-06-02
14548,inversor,chat,contactado,1,1,1,1,12,1,0,0,0,0,0,0,0.37,2026-03-18
13989,inversor,referido,contactado,0,0,1,0,6,1,0,0,0,0,0,0,0.34,2026-06-02
19089,familiar,web,perdido,1,1,1,0,49,0,55.7,0,0,0,0,0,0.07,2026-06-01
7127,referido,referido,propuesta,1,1,0,1,7,4,84.1,0,0,0,0,1,0.65,2026-04-03
3560,explorador,web,contactado,0,0,0,0,9,0,48.7,0,1,1,1,0,0.016,2026-04-11
18440,familiar,web,perdido,0,0,1,1,39,1,0,1,0,0,0,0,0.006,2026-04-02
440,explorador,web,negociacion,0,0,0,1,4,5,0,0,1,0,0,0,0.21,2026-04-09
3112,explorador,web,perdido,0,0,1,0,43,0,60.0,0,1,1,1,0,0.0,2026-04-13
9665,referido,referido,propuesta,0,0,0,1,7,4,0,1,0,0,0,1,0.336,2026-05-03
5170,explorador,telegram,contactado,0,0,1,0,9,1,0,1,0,0,0,0,0.055,2026-05-01
16387,familiar,chat,perdido,0,0,1,1,60,1,63.8,0,0,1,1,0,0.003,2026-05-07
13107,inversor,referido,calificado,1,0,1,1,1,3,88.0,1,1,0,0,0,0.181,2026-04-28
19501,familiar,web,perdido,1,1,1,1,27,1,89.3,0,0,0,0,0,0.09,2026-03-12
1103,explorador,manual,perdido,1,1,0,0,28,1,68.1,0,0,0,0,0,0.0,2026-04-05
16807,familiar,telegram,perdido,1,1,1,0,56,1,46.4,0,0,0,1,0,0.025,2026-03-31
17401,familiar,web,perdido,0,0,1,1,55,2,31.6,1,1,0,0,0,0.012,2026-03-15
9799,referido,referido,calificado,0,0,1,1,6,1,0,0,0,0,0,1,0.55,2026-04-25
5011,explorador,web,negociacion,0,0,0,0,1,3,0,0,0,0,0,0,0.28,2026-05-29
16125,familiar,web,perdido,1,1,1,1,15,1,60.0,0,0,0,0,0,0.09,2026-04-22
5109,explorador,chat,contactado,1,0,1,0,2,1,64.2,0,0,0,0,0,0.17,2026-03-31
13608,inversor,telegram,calificado,1,0,1,0,7,2,0,0,0,0,0,1,0.38,2026-05-10
8680,referido,referido,cierre,1,1,1,1,3,5,95,1,0,0,0,1,0.479,2026-04-28
2894,explorador,web,perdido,1,1,0,0,29,0,45.8,0,0,0,1,0,0.0,2026-03-19
2765,explorador,chat,contactado,0,0,0,0,0,0,0,0,0,0,1,0,0.042,2026-04-29
214,explorador,web,propuesta,0,0,1,0,3,2,0,0,0,0,1,0,0.084,2026-05-07
10509,inversor,telegram,contactado,1,1,1,1,2,0,61.7,0,0,0,0,0,0.41,2026-04-02
8235,referido,referido,propuesta,1,0,1,0,0,4,0,0,0,0,0,1,0.65,2026-05-23
11035,inversor,web,contactado,1,1,1,0,9,0,0,0,0,0,0,0,0.35,2026-04-03
10627,inversor,web,calificado,1,0,0,0,9,3,37.4,0,0,0,0,0,0.34,2026-04-08
17982,familiar,chat,propuesta,0,0,1,1,2,4,0,0,0,0,0,0,0.42,2026-04-30
4099,explorador,web,perdido,0,0,0,0,31,0,0,0,0,1,1,0,0.0,2026-03-27
3639,explorador,web,contactado,0,0,0,0,10,1,39.1,0,1,0,1,0,0.02,2026-05-20
18230,familiar,web,propuesta,1,1,1,1,7,3,75.5,0,0,0,0,1,0.46,2026-05-12
8064,referido,referido,calificado,1,1,0,1,7,3,63.4,0,0,0,0,1,0.63,2026-05-16
7171,referido,referido,propuesta,1,0,1,1,2,3,0,0,0,0,0,1,0.65,2026-05-29
17840,familiar,referido,cierre,1,0,0,1,1,6,0,0,0,0,0,1,0.62,2026-04-21
15930,familiar,web,calificado,0,0,0,1,2,1,51.9,1,0,0,0,0,0.176,2026-05-09
16002,familiar,web,cierre,1,1,1,1,2,6,94.2,0,0,0,0,1,0.64,2026-05-10
6668,referido,referido,perdido,1,1,1,1,42,2,0,0,0,0,0,0,0.34,2026-04-08
1645,explorador,chat,propuesta,0,0,0,0,6,4,50.4,1,0,0,0,0,0.121,2026-05-13
647,explorador,chat,perdido,0,0,0,1,41,1,28.6,0,1,1,0,0,0.0,2026-04-17
2743,explorador,web,contactado,0,0,0,0,7,1,46.6,0,0,0,0,0,0.1,2026-05-11
5400,explorador,web,propuesta,1,0,1,1,7,2,0,0,0,0,1,0,0.094,2026-03-14
6088,referido,referido,cierre,0,0,1,1,1,4,0,0,0,0,0,1,0.65,2026-04-22
1918,explorador,web,contactado,1,0,1,0,14,2,0,0,1,0,0,0,0.105,2026-06-01
18905,familiar,chat,perdido,1,0,1,1,53,2,42.6,0,1,1,0,0,0.034,2026-04-17
8901,referido,referido,cierre,1,1,1,1,2,6,0,1,0,0,0,1,0.479,2026-03-14
6004,referido,referido,contactado,1,1,1,1,5,0,89.2,0,0,1,0,1,0.472,2026-03-28
16432,familiar,web,perdido,1,1,0,0,27,0,0,1,0,0,0,0,0.028,2026-05-15
9290,referido,referido,calificado,1,1,1,1,6,1,81.2,1,0,0,0,1,0.347,2026-06-02
19793,familiar,web,contactado,1,0,0,1,9,1,45.5,0,1,0,0,0,0.189,2026-04-16
18934,familiar,web,perdido,1,0,1,1,38,2,0,0,0,0,0,0,0.06,2026-03-25
10349,inversor,telegram,propuesta,1,0,0,1,5,4,50.0,0,1,0,0,0,0.308,2026-04-05
8068,referido,referido,propuesta,1,1,1,0,0,2,0,0,0,0,0,1,0.65,2026-04-07
9462,referido,referido,cierre,1,1,0,0,3,6,62.1,0,0,0,0,1,0.65,2026-03-29
86,explorador,chat,calificado,1,0,0,0,1,3,0,0,1,1,0,0,0.118,2026-04-21
3434,explorador,chat,propuesta,0,0,1,1,2,2,71.2,0,0,0,0,0,0.26,2026-03-28
8144,referido,referido,cierre,1,0,1,1,0,7,0,0,1,0,0,1,0.574,2026-03-31
2378,explorador,web,perdido,1,1,1,0,35,0,73.7,0,0,0,1,0,0.0,2026-05-22
10494,inversor,telegram,contactado,1,0,0,0,6,1,0,1,0,1,0,0,0.132,2026-05-20
17002,familiar,web,perdido,1,1,1,1,22,2,70.4,0,0,0,0,0,0.11,2026-04-14
11920,inversor,web,contactado,1,1,1,1,9,0,83.3,0,0,0,0,0,0.37,2026-04-19
10645,inversor,referido,calificado,1,1,1,1,5,2,95,0,0,1,0,0,0.4,2026-05-06
706,explorador,chat,perdido,1,1,0,1,33,1,0,0,0,0,0,0,0.0,2026-05-01
2202,explorador,web,negociacion,0,0,0,1,7,4,54.5,0,0,0,1,0,0.105,2026-03-10
10865,inversor,web,perdido,1,0,1,0,26,1,65.3,0,0,0,0,0,0.05,2026-03-24
7246,referido,referido,calificado,1,1,1,1,1,2,0,0,0,0,0,1,0.65,2026-05-01
13043,inversor,chat,calificado,1,1,1,1,10,1,70.0,0,0,0,0,0,0.41,2026-04-04
128,explorador,chat,propuesta,0,0,0,0,1,4,42.7,0,0,0,0,0,0.24,2026-04-09
12800,inversor,referido,perdido,1,0,1,0,34,1,0,0,0,0,0,0,0.1,2026-05-06
13781,inversor,web,propuesta,1,1,1,1,6,3,0,0,0,0,0,1,0.49,2026-03-16
1081,explorador,web,calificado,0,0,0,0,1,3,0,0,0,1,0,0,0.144,2026-04-12
16738,familiar,telegram,perdido,1,0,0,1,30,1,35.0,0,1,0,0,0,0.014,2026-04-27
9197,referido,referido,cierre,1,1,1,1,3,4,0,1,0,0,0,0,0.479,2026-03-19
9959,referido,referido,calificado,1,1,1,1,4,2,89.3,0,0,0,0,1,0.65,2026-04-09
6035,referido,referido,cierre,1,1,1,0,1,5,70.2,0,0,0,0,1,0.65,2026-03-19
4551,explorador,web,calificado,0,0,1,0,0,3,37.6,0,0,0,0,0,0.2,2026-05-06
7995,referido,referido,contactado,0,0,0,1,5,0,0,0,0,0,0,1,0.49,2026-05-12
17862,familiar,web,propuesta,1,1,1,1,1,4,64.1,1,0,0,1,0,0.096,2026-03-24
12427,inversor,referido,perdido,0,0,1,0,44,0,56.4,0,0,0,0,0,0.07,2026-03-14
1172,explorador,telegram,contactado,0,0,1,1,10,0,0,0,0,0,0,0,0.12,2026-05-17
1578,explorador,chat,negociacion,1,1,0,1,3,4,0,0,0,1,0,0,0.32,2026-05-03
4103,explorador,web,contactado,1,0,1,0,14,2,64.3,0,1,1,1,0,0.029,2026-03-06
4464,explorador,manual,perdido,0,0,0,0,42,1,43.3,0,0,0,0,0,0.0,2026-04-10
2872,explorador,web,contactado,0,0,0,1,7,0,47.2,1,0,0,0,0,0.066,2026-04-23
3575,explorador,web,propuesta,0,0,1,1,5,2,61.5,0,0,0,0,0,0.24,2026-03-14
18721,familiar,chat,propuesta,0,0,0,1,1,4,0,0,1,0,0,0,0.28,2026-04-28
19034,familiar,web,contactado,0,0,1,1,4,1,57.6,0,0,0,0,0,0.28,2026-05-13
6822,referido,referido,perdido,1,1,0,1,45,2,73.0,0,0,0,0,0,0.32,2026-04-04
5949,explorador,manual,contactado,0,0,0,0,14,1,31.0,0,0,0,0,0,0.08,2026-04-04
4282,explorador,web,contactado,0,0,0,0,5,2,37.7,0,0,1,0,0,0.096,2026-04-05
8463,referido,referido,propuesta,1,1,1,1,3,3,95,0,0,0,0,1,0.65,2026-05-30
1294,explorador,manual,contactado,1,1,1,0,13,2,37.1,0,0,1,0,0,0.16,2026-03-29
7357,referido,referido,calificado,1,1,1,1,9,2,0,0,0,1,1,0,0.176,2026-05-03
14871,inversor,chat,calificado,1,1,0,0,6,2,73.8,0,0,0,0,1,0.41,2026-04-06
15731,familiar,chat,contactado,1,0,1,1,5,0,70.6,0,0,0,0,0,0.31,2026-06-02
8882,referido,referido,negociacion,1,0,1,0,4,3,77.8,0,1,0,0,1,0.476,2026-04-13
18400,familiar,web,calificado,0,0,0,1,8,3,53.5,0,1,0,0,0,0.21,2026-04-07
702,explorador,chat,contactado,0,0,0,0,12,2,40.9,0,0,0,1,0,0.035,2026-04-24
3820,explorador,telegram,perdido,1,0,0,0,32,2,65.0,1,0,0,0,0,0.0,2026-04-13
8615,referido,referido,propuesta,1,0,1,1,3,3,76.8,0,1,0,0,1,0.462,2026-05-09
4837,explorador,web,contactado,1,1,0,1,11,1,75.7,0,0,0,1,0,0.063,2026-03-12
4652,explorador,web,calificado,0,0,1,1,0,1,0,0,0,0,0,0,0.2,2026-05-10
9196,referido,referido,negociacion,1,1,1,1,1,5,0,0,0,0,0,1,0.65,2026-05-24
12215,inversor,chat,calificado,1,1,1,0,9,2,43.5,0,0,0,0,0,0.41,2026-05-14
6502,referido,referido,calificado,1,0,1,1,6,2,0,0,0,0,0,1,0.6,2026-05-17
7600,referido,referido,contactado,0,0,1,0,5,2,38.0,0,1,0,0,0,0.357,2026-05-26
3372,explorador,chat,contactado,0,0,1,0,9,2,33.2,0,0,0,1,0,0.042,2026-04-21
1901,explorador,web,perdido,0,0,0,0,36,0,66.8,0,1,0,0,0,0.0,2026-05-08
6047,referido,referido,perdido,1,1,0,1,55,0,0,0,0,0,0,0,0.3,2026-05-15
18414,familiar,chat,contactado,1,1,1,1,13,2,67.4,0,0,0,0,0,0.36,2026-05-25
13978,inversor,web,calificado,1,1,1,0,5,3,0,0,0,0,0,0,0.43,2026-05-02
18198,familiar,chat,contactado,1,0,1,1,9,2,57.9,1,1,0,0,0,0.119,2026-05-03
259,explorador,manual,calificado,0,0,1,0,2,3,0,1,0,1,0,0,0.088,2026-06-03
2227,explorador,web,cierre,1,1,1,1,2,4,0,1,0,1,0,0,0.22,2026-04-25
5886,explorador,web,perdido,1,0,1,0,50,2,47.7,0,0,0,1,0,0.0,2026-05-26
9258,referido,referido,calificado,1,0,0,1,7,1,0,0,0,1,0,1,0.448,2026-04-10
6266,referido,referido,negociacion,1,0,1,0,0,3,0,0,0,0,0,1,0.65,2026-05-19
179,explorador,chat,contactado,1,1,0,1,13,2,0,0,0,0,0,0,0.2,2026-05-20
9538,referido,referido,propuesta,1,1,1,1,6,2,0,0,0,0,0,1,0.65,2026-03-30
630,explorador,web,contactado,1,1,1,0,5,2,74.6,0,0,0,0,0,0.22,2026-03-19
12785,inversor,telegram,propuesta,1,1,1,0,4,2,0,0,0,1,0,0,0.376,2026-04-23
8679,referido,referido,calificado,1,0,1,1,10,3,0,0,0,0,0,1,0.58,2026-03-30
16597,familiar,referido,perdido,1,0,1,1,51,2,70.0,0,0,0,0,0,0.11,2026-05-15
139,explorador,web,contactado,0,0,1,0,10,1,51.3,0,0,0,1,0,0.035,2026-05-30
3852,explorador,web,propuesta,0,0,0,0,6,3,37.0,0,0,0,0,0,0.2,2026-04-06
15793,familiar,referido,calificado,0,0,1,1,1,3,90.6,0,1,1,0,0,0.23,2026-04-27
6249,referido,referido,calificado,0,0,1,0,0,3,58.6,0,0,1,0,1,0.456,2026-03-10
19036,familiar,telegram,calificado,0,0,1,1,6,3,33.1,0,1,0,0,0,0.238,2026-03-24
17964,familiar,chat,calificado,0,0,0,1,2,1,53.9,0,0,0,0,0,0.32,2026-05-27
14492,inversor,web,propuesta,1,1,1,1,3,2,63.8,0,0,0,0,1,0.51,2026-04-01
4294,explorador,web,contactado,0,0,0,0,4,0,0,0,1,0,1,0,0.024,2026-04-26
17870,familiar,web,negociacion,1,1,1,1,1,4,62.4,0,0,0,0,1,0.56,2026-05-19
11054,inversor,referido,contactado,1,0,1,1,14,2,73.8,0,0,0,0,0,0.39,2026-05-12
13906,inversor,chat,propuesta,1,1,1,1,7,2,0,0,0,0,0,1,0.49,2026-04-21
14530,inversor,web,calificado,1,1,1,1,10,3,0,0,0,1,1,0,0.12,2026-03-12
16238,familiar,web,perdido,1,0,0,1,37,1,0,1,0,0,1,0,0.004,2026-04-19
4405,explorador,telegram,calificado,1,0,0,0,6,1,34.6,1,0,0,1,0,0.033,2026-05-08
11824,inversor,web,cierre,1,1,1,1,3,4,80.7,0,0,0,0,1,0.65,2026-04-12
14283,inversor,referido,negociacion,1,1,0,0,7,4,0,0,0,0,0,1,0.58,2026-04-21
12653,inversor,web,calificado,1,0,0,0,6,1,42.3,0,0,0,0,0,0.34,2026-03-11
6960,referido,referido,contactado,1,0,1,1,8,2,56.9,0,0,0,0,1,0.54,2026-05-24
5215,explorador,web,negociacion,0,0,1,0,2,5,0,0,1,0,0,0,0.224,2026-04-06
10060,inversor,web,calificado,1,1,1,1,9,3,0,0,0,0,0,1,0.43,2026-03-25
13285,inversor,referido,negociacion,1,1,1,1,4,3,0,0,0,0,0,1,0.6,2026-04-18
7438,referido,referido,propuesta,1,0,1,0,7,4,58.6,0,0,0,0,1,0.64,2026-03-30
19408,familiar,web,negociacion,0,0,1,1,4,3,0,0,0,1,0,0,0.352,2026-03-28
377,explorador,web,perdido,0,0,0,0,24,0,43.5,0,1,0,0,0,0.0,2026-04-07
2170,explorador,chat,contactado,0,0,1,0,14,2,44.5,0,0,0,1,0,0.042,2026-05-24
16318,familiar,referido,perdido,0,0,1,1,18,2,56.7,0,0,0,0,0,0.08,2026-03-31
